using device 0 NVIDIA GeForce RTX 3090
DEVICE: cuda
client_num: 1
========== 开始训练 ==========
第一阶段：训练本地模型...
tensor(0.1766, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0195, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1502, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0188, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1285, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0173, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1134, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1000, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0156, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0991, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0163, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0905, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0156, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0849, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0889, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0140, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0850, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0124, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0894, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0126, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0864, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0111, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0888, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0112, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0852, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0102, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0878, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0101, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0849, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0091, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0834, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0085, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0790, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0083, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0764, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0078, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0762, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0075, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0741, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0072, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0731, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0069, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0730, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0069, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0669, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0062, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0652, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0063, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0662, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0058, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0635, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0056, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0642, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0623, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0052, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0618, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0599, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0048, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0608, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0605, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0610, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0596, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0592, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0044, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0586, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0042, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0551, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0041, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0591, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0042, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0559, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0040, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.4220, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0240, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.3547, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0233, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2985, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0234, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2465, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2078, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1728, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0208, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1484, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0203, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1315, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1105, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0178, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1016, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0172, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0983, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0171, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0876, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0155, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0887, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0154, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0875, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0147, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0864, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0856, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0127, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0883, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0130, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0876, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0118, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0851, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0111, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0834, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0103, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0841, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0099, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0830, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0092, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0808, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0087, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0787, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0083, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0797, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0086, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0739, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0079, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0706, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0073, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0739, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0074, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0705, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0068, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0647, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0063, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0645, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0061, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0656, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0649, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0057, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0640, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0055, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0576, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0050, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0617, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0053, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0606, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0593, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0048, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0581, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0605, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0048, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0575, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0045, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0591, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0574, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0044, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0586, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0044, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0572, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0043, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.4229, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0256, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.3499, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0235, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2955, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0243, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2446, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0231, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2061, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0233, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1701, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0205, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1487, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0209, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1301, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0197, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1118, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0188, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1041, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0191, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0962, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0170, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0916, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0166, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0920, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0162, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0890, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0152, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0873, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0142, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0854, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0849, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0125, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0864, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0121, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0854, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0114, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0851, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0108, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0834, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0101, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0850, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0100, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0785, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0090, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0813, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0087, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0784, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0084, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0753, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0077, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0737, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0077, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0733, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0076, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0691, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0067, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0688, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0065, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0654, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0062, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0655, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0649, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0059, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0657, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0620, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0054, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0634, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0056, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0595, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0050, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0591, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0050, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0587, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0588, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0610, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0047, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0571, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0045, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0582, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0044, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0573, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0043, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0594, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0043, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.4311, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0253, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.3638, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0258, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.3039, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0249, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2540, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0253, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.2111, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0237, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1775, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0226, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1500, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0212, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1289, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0216, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1137, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0206, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.1066, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0198, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0970, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0190, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0934, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0179, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0894, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0161, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0845, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0153, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0855, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0150, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0843, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0139, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0859, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0135, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0847, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0125, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0870, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0123, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0838, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0111, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0835, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0110, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0825, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0100, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0821, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0100, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0816, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0095, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0768, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0088, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0758, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0085, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0742, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0080, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0726, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0079, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0677, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0070, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0682, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0070, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0676, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0067, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0658, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0062, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0653, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0062, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0634, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0060, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0614, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0058, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0622, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0056, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0618, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0055, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0601, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0055, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0584, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0602, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0051, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0609, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0048, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0612, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0050, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0603, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0049, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0566, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0046, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.0588, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0045, device='cuda:0', grad_fn=<MeanBackward0>)
tensor(0.4255, device='cuda:0', grad_fn=<DivBackward0>) tensor(0.0254, device='cuda:0', grad_fn=<MeanBackward0>)
